learner_id,question_id,question_type,subskill,difficulty_level,response_time,attempt_count,correct_or_incorrect,hint_requested,session_number,timestamp,error_pattern,repeated_mistake,simulated_progress
L051,Q-LIS-3-077,listening,slow dialogue,hard,50.681,2,1,0,24,2025-02-09T14:58:00,,0,0.6719
L051,Q-VOC-3-073,vocabulary,articles,hard,20.347,1,0,1,24,2025-02-09T13:51:00,vocabulary recall error,1,0.6745
L051,Q-VOC-3-020,vocabulary,false friends,hard,44.329,2,1,1,24,2025-02-09T10:50:00,slow but correct response,0,0.6772
L051,Q-VOC-4-058,vocabulary,false friends,advanced,18.45,5,1,1,24,2025-02-07T13:04:00,,0,0.6798
L051,Q-VOC-3-073,vocabulary,false friends,advanced,21.256,4,0,1,24,2025-02-08T10:33:00,article-gender association error,1,0.6824
L051,Q-VOC-4-005,vocabulary,false friends,advanced,17.813,2,1,1,24,2025-02-09T11:02:00,,0,0.685
L051,Q-LIS-4-020,listening,numbers,advanced,82.591,2,0,1,24,2025-02-08T09:28:00,number misrecognition,0,0.6877
L051,Q-VOC-3-064,vocabulary,false friends,hard,25.061,3,0,0,24,2025-02-09T12:41:00,vocabulary recall error,0,0.6903
L051,Q-VOC-3-064,vocabulary,daily verbs,advanced,21.099,1,0,1,24,2025-02-10T13:16:00,vocabulary recall error,1,0.6929
L051,Q-VOC-4-060,vocabulary,separable verbs,advanced,23.448,4,0,1,25,2025-02-09T16:58:00,vocabulary recall error,0,0.6955
L051,Q-LIS-4-014,listening,dictation,advanced,47.426,5,0,1,25,2025-02-10T13:47:00,phoneme discrimination error,0,0.6982
L051,Q-VOC-4-069,vocabulary,separable verbs,advanced,28.873,2,1,0,25,2025-02-09T15:41:00,,0,0.7008
L051,Q-VOC-4-020,vocabulary,separable verbs,advanced,25.12,3,0,0,25,2025-02-11T15:23:00,vocabulary recall error,0,0.7034
L051,Q-VOC-4-020,vocabulary,daily verbs,advanced,30.223,5,0,1,25,2025-02-11T11:27:00,vocabulary recall error,1,0.706
L051,Q-VOC-3-011,vocabulary,false friends,hard,23.242,6,0,0,25,2025-02-10T14:41:00,article-gender association error,0,0.7087
L051,Q-VOC-3-011,vocabulary,articles,advanced,40.732,2,0,1,25,2025-02-08T16:24:00,article-gender association error,1,0.7113
L051,Q-LIS-3-078,listening,numbers,hard,54.404,1,1,0,25,2025-02-10T12:49:00,,0,0.7139
L051,Q-VOC-4-044,vocabulary,separable verbs,advanced,29.126,2,0,0,25,2025-02-09T15:11:00,false-friend translation error,0,0.7165
L051,Q-VOC-4-044,vocabulary,daily verbs,advanced,34.253,1,0,1,25,2025-02-08T15:10:00,article-gender association error,1,0.7192
L051,Q-GRA-3-045,grammar,modal verbs,hard,31.873,3,1,0,26,2025-02-11T12:38:00,,0,0.7218
L051,Q-VOC-4-044,vocabulary,articles,advanced,20.961,2,0,1,26,2025-02-11T14:50:00,article-gender association error,1,0.7244
L051,Q-GRA-4-010,grammar,cases,advanced,43.895,4,1,0,26,2025-02-11T16:33:00,,0,0.727
L051,Q-VOC-4-058,vocabulary,articles,advanced,21.108,1,0,1,26,2025-02-11T14:54:00,article-gender association error,0,0.7297
L051,Q-REA-4-016,reading,detail retrieval,advanced,65.0,1,1,0,26,2025-02-11T14:07:00,,0,0.7323
L051,Q-VOC-4-078,vocabulary,daily verbs,advanced,33.274,2,0,0,26,2025-02-10T14:16:00,article-gender association error,0,0.7349
L051,Q-REA-3-016,reading,instructions,hard,50.697,2,0,1,26,2025-02-11T13:07:00,detail retrieval error,0,0.7375
L051,Q-REA-4-078,reading,detail retrieval,advanced,67.649,3,1,0,26,2025-02-11T16:40:00,,0,0.7402
L051,Q-VOC-4-031,vocabulary,daily verbs,advanced,36.189,2,0,1,26,2025-02-10T10:45:00,false-friend translation error,0,0.7428
L051,Q-VOC-4-077,vocabulary,articles,advanced,24.723,3,0,1,26,2025-02-11T15:34:00,vocabulary recall error,0,0.7454
L051,Q-LIS-4-027,listening,slow dialogue,advanced,53.682,1,1,0,26,2025-02-11T14:47:00,,0,0.748
L051,Q-GRA-4-031,grammar,cases,advanced,49.152,3,1,0,27,2025-02-13T14:46:00,,0,0.7507
L051,Q-VOC-4-040,vocabulary,separable verbs,advanced,15.79,3,0,0,27,2025-02-13T14:45:00,article-gender association error,0,0.7533
L051,Q-GRA-4-078,grammar,present perfect,advanced,54.473,1,1,0,27,2025-02-13T16:33:00,,0,0.7559
L051,Q-VOC-4-040,vocabulary,separable verbs,advanced,18.232,3,0,1,27,2025-02-13T17:53:00,false-friend translation error,0,0.7585
L051,Q-VOC-4-040,vocabulary,articles,advanced,24.529,6,0,0,27,2025-02-11T12:07:00,false-friend translation error,1,0.7612
L051,Q-VOC-4-053,vocabulary,separable verbs,advanced,28.568,1,0,0,27,2025-02-12T12:13:00,false-friend translation error,0,0.7638
L051,Q-VOC-4-053,vocabulary,false friends,advanced,28.345,4,0,1,27,2025-02-12T10:56:00,false-friend translation error,1,0.7664
L051,Q-LIS-3-015,listening,numbers,hard,37.406,1,1,0,27,2025-02-13T15:00:00,,0,0.769
L051,Q-GRA-4-078,grammar,modal verbs,advanced,35.524,6,0,0,27,2025-02-13T16:45:00,verb-position error,0,0.7717
L051,Q-GRA-4-066,grammar,present perfect,advanced,67.245,1,0,1,27,2025-02-11T10:39:00,case-marking error,0,0.7743
L051,Q-VOC-4-036,vocabulary,articles,advanced,28.378,2,0,1,27,2025-02-12T11:06:00,false-friend translation error,0,0.7769
L051,Q-VOC-4-009,vocabulary,daily verbs,advanced,29.704,1,1,0,27,2025-02-12T13:43:00,,0,0.7795
L051,Q-REA-3-016,reading,short passage,advanced,74.736,3,0,0,28,2025-02-15T17:43:00,instruction parsing error,1,0.7822
L051,Q-VOC-4-042,vocabulary,daily verbs,advanced,24.98,6,0,0,28,2025-02-13T11:23:00,vocabulary recall error,0,0.7848
L051,Q-LIS-4-014,listening,slow dialogue,advanced,43.495,1,0,1,28,2025-02-15T14:44:00,number misrecognition,1,0.7874
L051,Q-GRA-4-067,grammar,present perfect,advanced,39.401,1,1,0,28,2025-02-13T17:35:00,,0,0.79
L051,Q-GRA-4-023,grammar,cases,advanced,39.426,4,1,1,28,2025-02-14T15:42:00,,0,0.7927
L051,Q-REA-4-024,reading,instructions,advanced,50.929,1,1,1,28,2025-02-15T17:24:00,,0,0.7953
L051,Q-GRA-4-043,grammar,present perfect,advanced,43.52,1,1,0,28,2025-02-13T17:29:00,,0,0.7979
L051,Q-GRA-4-038,grammar,modal verbs,advanced,43.711,1,1,0,28,2025-02-13T15:45:00,,0,0.8005
L051,Q-GRA-4-069,grammar,verb position,advanced,40.839,3,0,0,28,2025-02-13T11:48:00,verb-position error,0,0.8031
L051,Q-VOC-4-013,vocabulary,separable verbs,advanced,39.315,2,0,1,28,2025-02-13T09:05:00,article-gender association error,0,0.8058
L051,Q-LIS-4-038,listening,slow dialogue,advanced,44.885,2,1,1,29,2025-02-14T16:20:00,,0,0.8084
L051,Q-VOC-4-074,vocabulary,false friends,advanced,20.412,1,1,0,29,2025-02-15T12:44:00,,0,0.811
L051,Q-VOC-4-013,vocabulary,separable verbs,advanced,21.465,2,0,1,29,2025-02-16T11:24:00,vocabulary recall error,1,0.8136
L051,Q-LIS-4-013,listening,slow dialogue,advanced,75.495,1,1,0,29,2025-02-16T11:21:00,slow but correct response,0,0.8163
L051,Q-REA-4-041,reading,detail retrieval,advanced,74.982,3,1,0,29,2025-02-15T09:20:00,,0,0.8189
L051,Q-VOC-4-061,vocabulary,false friends,advanced,34.326,1,0,1,29,2025-02-16T15:50:00,article-gender association error,0,0.8215
L051,Q-REA-4-046,reading,instructions,advanced,62.764,1,0,1,29,2025-02-15T10:32:00,instruction parsing error,0,0.8241
L051,Q-GRA-4-066,grammar,cases,advanced,46.055,1,1,0,29,2025-02-13T12:40:00,,0,0.8268
L051,Q-GRA-4-059,grammar,modal verbs,advanced,49.494,2,0,1,29,2025-02-15T10:51:00,verb-position error,0,0.8294
L051,Q-VOC-3-012,vocabulary,articles,hard,19.811,4,0,0,29,2025-02-15T16:53:00,vocabulary recall error,0,0.832
L051,Q-GRA-4-012,grammar,modal verbs,advanced,71.291,2,1,0,29,2025-02-15T13:23:00,slow but correct response,0,0.8346
L051,Q-GRA-4-037,grammar,cases,advanced,25.846,2,1,0,30,2025-02-15T11:38:00,,0,0.8373
L051,Q-VOC-4-057,vocabulary,articles,advanced,24.415,3,0,1,30,2025-02-17T16:55:00,vocabulary recall error,0,0.8399
L051,Q-REA-4-027,reading,instructions,advanced,45.617,1,1,1,30,2025-02-17T12:27:00,,0,0.8425
L051,Q-LIS-4-034,listening,numbers,advanced,65.117,5,0,1,30,2025-02-15T12:20:00,phoneme discrimination error,0,0.8451
L051,Q-REA-4-011,reading,dialogue,advanced,49.192,1,1,0,30,2025-02-16T12:30:00,,0,0.8478
L051,Q-VOC-4-018,vocabulary,daily verbs,advanced,21.944,2,1,0,30,2025-02-15T16:39:00,,0,0.8504
L051,Q-GRA-4-078,grammar,cases,advanced,27.694,1,1,0,30,2025-02-17T13:28:00,,0,0.853
L051,Q-VOC-4-015,vocabulary,separable verbs,advanced,18.049,2,1,1,30,2025-02-15T09:11:00,,0,0.8556
L051,Q-LIS-4-032,listening,dictation,advanced,41.745,1,1,0,30,2025-02-16T17:42:00,,0,0.8583
L051,Q-REA-3-022,reading,short passage,hard,38.674,3,0,0,30,2025-02-17T16:11:00,detail retrieval error,0,0.8609
L051,Q-VOC-4-062,vocabulary,articles,advanced,27.593,4,0,0,31,2025-02-20T15:46:00,vocabulary recall error,0,0.8635
L051,Q-REA-4-009,reading,short passage,advanced,35.239,6,0,1,31,2025-02-18T15:06:00,instruction parsing error,0,0.8661
L051,Q-GRA-4-023,grammar,verb position,advanced,37.195,1,1,0,31,2025-02-17T16:19:00,,0,0.8688
L051,Q-LIS-4-010,listening,dictation,advanced,45.123,1,1,0,31,2025-02-18T14:29:00,,0,0.8714
L051,Q-GRA-4-078,grammar,modal verbs,advanced,49.023,1,1,1,31,2025-02-18T16:02:00,,0,0.874
L051,Q-GRA-4-059,grammar,modal verbs,advanced,31.385,2,0,1,31,2025-02-18T09:59:00,modal-verb conjugation error,1,0.8766
L051,Q-GRA-4-004,grammar,verb position,advanced,25.863,4,0,0,31,2025-02-19T11:27:00,case-marking error,0,0.8793
L051,Q-VOC-4-062,vocabulary,daily verbs,advanced,17.306,3,0,0,31,2025-02-18T09:32:00,vocabulary recall error,1,0.8819
L051,Q-VOC-4-071,vocabulary,false friends,advanced,32.453,3,0,0,31,2025-02-18T16:45:00,article-gender association error,0,0.8845
L051,Q-REA-4-062,reading,detail retrieval,advanced,54.9,4,0,1,31,2025-02-19T12:43:00,main-idea misinterpretation,0,0.8871
L051,Q-VOC-4-017,vocabulary,separable verbs,advanced,25.05,2,1,1,31,2025-02-17T14:30:00,,0,0.8898
L051,Q-REA-4-015,reading,instructions,advanced,61.733,2,1,0,31,2025-02-18T15:15:00,,0,0.8924
L051,Q-VOC-4-066,vocabulary,false friends,advanced,14.144,2,0,0,32,2025-02-20T17:01:00,article-gender association error,0,0.895
L051,Q-GRA-4-067,grammar,verb position,advanced,47.681,1,0,0,32,2025-02-19T16:26:00,case-marking error,0,0.8976
L051,Q-LIS-4-034,listening,slow dialogue,advanced,54.451,1,1,1,32,2025-02-20T14:32:00,,0,0.9003
L051,Q-VOC-4-066,vocabulary,articles,advanced,20.416,2,0,1,32,2025-02-20T16:35:00,false-friend translation error,1,0.9029
L051,Q-LIS-4-017,listening,numbers,advanced,45.772,1,1,1,32,2025-02-20T13:21:00,,0,0.9055
L051,Q-LIS-4-034,listening,slow dialogue,advanced,65.475,4,0,0,32,2025-02-20T10:12:00,number misrecognition,1,0.9081
L051,Q-VOC-4-039,vocabulary,false friends,advanced,20.269,3,0,1,32,2025-02-20T15:12:00,false-friend translation error,0,0.9108
L051,Q-LIS-4-034,listening,numbers,advanced,51.233,2,0,1,32,2025-02-19T15:16:00,phoneme discrimination error,1,0.9134
L051,Q-VOC-4-039,vocabulary,false friends,advanced,24.417,2,0,1,32,2025-02-20T14:20:00,article-gender association error,1,0.916
L051,Q-VOC-4-069,vocabulary,articles,advanced,29.142,3,0,0,32,2025-02-20T15:07:00,vocabulary recall error,0,0.9186
L051,Q-VOC-4-069,vocabulary,separable verbs,advanced,16.376,2,0,1,33,2025-02-20T10:19:00,false-friend translation error,1,0.9213
L051,Q-VOC-4-008,vocabulary,separable verbs,advanced,42.937,3,1,0,33,2025-02-21T15:25:00,slow but correct response,0,0.9239
L051,Q-REA-4-080,reading,dialogue,advanced,73.768,2,1,0,33,2025-02-20T13:35:00,,0,0.9265
L051,Q-VOC-4-049,vocabulary,daily verbs,advanced,23.955,5,0,1,33,2025-02-21T09:42:00,vocabulary recall error,0,0.9291
L051,Q-REA-4-067,reading,instructions,advanced,52.525,1,1,1,33,2025-02-22T11:17:00,,0,0.9318
L051,Q-REA-4-021,reading,instructions,advanced,59.105,1,1,1,33,2025-02-20T14:21:00,,0,0.9344
L051,Q-GRA-4-015,grammar,verb position,advanced,33.138,4,0,1,33,2025-02-19T09:41:00,modal-verb conjugation error,0,0.937
L051,Q-VOC-4-046,vocabulary,separable verbs,advanced,22.217,6,0,1,33,2025-02-21T10:34:00,vocabulary recall error,0,0.9396
L051,Q-REA-4-030,reading,detail retrieval,advanced,64.235,2,0,1,33,2025-02-22T11:17:00,instruction parsing error,0,0.9423
L051,Q-LIS-4-041,listening,numbers,advanced,42.653,6,0,1,33,2025-02-21T09:39:00,number misrecognition,0,0.9449
L051,Q-LIS-4-041,listening,numbers,advanced,36.692,2,0,0,33,2025-02-21T11:57:00,number misrecognition,1,0.9475
L051,Q-GRA-4-031,grammar,modal verbs,advanced,57.77,1,1,0,33,2025-02-19T17:51:00,slow but correct response,0,0.9501
L051,Q-VOC-4-007,vocabulary,daily verbs,advanced,22.57,1,1,1,34,2025-02-23T09:36:00,,0,0.9528
L051,Q-VOC-4-051,vocabulary,separable verbs,advanced,28.71,2,1,1,34,2025-02-23T15:26:00,,0,0.9554
L051,Q-VOC-3-016,vocabulary,articles,hard,25.002,2,1,0,34,2025-02-23T10:10:00,,0,0.958
L051,Q-VOC-4-046,vocabulary,articles,advanced,16.525,1,0,1,34,2025-02-21T15:28:00,article-gender association error,1,0.9606
L051,Q-VOC-4-029,vocabulary,daily verbs,advanced,29.803,4,0,0,34,2025-02-20T14:03:00,article-gender association error,0,0.9633
L051,Q-VOC-4-012,vocabulary,false friends,advanced,21.139,4,0,1,34,2025-02-21T11:31:00,false-friend translation error,0,0.9659
L051,Q-VOC-4-047,vocabulary,false friends,advanced,18.897,1,1,0,34,2025-02-23T13:44:00,,0,0.9685
L051,Q-VOC-4-058,vocabulary,separable verbs,advanced,35.402,2,1,0,34,2025-02-23T17:50:00,slow but correct response,0,0.9711
L051,Q-LIS-4-040,listening,numbers,advanced,75.345,1,1,0,35,2025-02-23T13:10:00,slow but correct response,0,0.9738
L051,Q-REA-4-023,reading,short passage,advanced,62.302,2,1,0,35,2025-02-24T13:06:00,,0,0.9764
L051,Q-GRA-4-050,grammar,cases,advanced,44.522,1,1,1,35,2025-02-24T12:48:00,,0,0.979
L051,Q-VOC-4-058,vocabulary,separable verbs,advanced,21.13,3,0,1,35,2025-02-24T11:22:00,vocabulary recall error,0,0.9816
L051,Q-VOC-4-067,vocabulary,daily verbs,advanced,23.658,2,1,0,35,2025-02-23T11:40:00,,0,0.9843
L051,Q-VOC-4-052,vocabulary,false friends,advanced,36.54,2,1,0,35,2025-02-23T17:17:00,slow but correct response,0,0.9869
L051,Q-GRA-4-074,grammar,modal verbs,advanced,26.61,1,1,0,35,2025-02-23T15:15:00,,0,0.9895
L051,Q-LIS-4-009,listening,chapter audio,advanced,65.805,4,0,0,35,2025-02-23T10:08:00,phoneme discrimination error,0,0.9921
L051,Q-REA-4-025,reading,dialogue,advanced,40.531,1,1,0,35,2025-02-22T10:29:00,,0,0.9948
L051,Q-LIS-4-038,listening,chapter audio,advanced,60.431,3,1,0,35,2025-02-23T09:31:00,,0,0.9974
L051,Q-LIS-4-078,listening,numbers,advanced,51.122,5,0,1,35,2025-02-23T09:06:00,number misrecognition,0,1.0
L052,Q-REA-1-023,reading,instructions,easy,39.939,1,1,0,1,2025-01-08T09:54:00,,0,0.0
L052,Q-REA-1-068,reading,detail retrieval,easy,35.373,1,1,0,1,2025-01-08T10:50:00,,0,0.0031
L052,Q-LIS-1-024,listening,slow dialogue,easy,45.624,2,0,0,1,2025-01-06T10:02:00,phoneme discrimination error,0,0.0062
L052,Q-REA-1-076,reading,dialogue,easy,46.161,1,1,0,1,2025-01-08T12:51:00,,0,0.0092
L052,Q-LIS-1-062,listening,numbers,easy,33.625,1,1,0,1,2025-01-07T12:41:00,,0,0.0123
L052,Q-REA-1-020,reading,detail retrieval,easy,54.274,1,1,0,1,2025-01-09T10:28:00,,0,0.0154
L052,Q-REA-2-072,reading,detail retrieval,medium,44.807,1,1,0,1,2025-01-07T15:13:00,,0,0.0185
L052,Q-REA-1-018,reading,detail retrieval,easy,31.182,1,0,0,1,2025-01-09T09:01:00,detail retrieval error,0,0.0215
L052,Q-GRA-1-056,grammar,modal verbs,easy,30.865,1,1,0,1,2025-01-06T14:59:00,,0,0.0246
L052,Q-GRA-1-077,grammar,modal verbs,easy,29.202,1,0,1,2,2025-01-09T17:04:00,verb-position error,0,0.0277
L052,Q-VOC-1-076,vocabulary,false friends,easy,10.068,2,0,0,2,2025-01-09T15:14:00,vocabulary recall error,0,0.0308
L052,Q-VOC-2-049,vocabulary,articles,medium,15.778,1,0,1,2,2025-01-10T10:46:00,article-gender association error,0,0.0338
L052,Q-VOC-1-048,vocabulary,false friends,easy,20.325,3,0,0,2,2025-01-07T10:04:00,article-gender association error,0,0.0369
L052,Q-GRA-2-072,grammar,modal verbs,medium,26.866,1,1,1,2,2025-01-09T17:54:00,,0,0.04
L052,Q-REA-1-012,reading,dialogue,easy,37.798,3,0,0,2,2025-01-09T14:43:00,main-idea misinterpretation,0,0.0431
L052,Q-GRA-1-010,grammar,cases,easy,25.619,2,0,1,2,2025-01-08T10:43:00,case-marking error,0,0.0462
L052,Q-GRA-1-061,grammar,cases,easy,25.038,4,0,0,2,2025-01-08T17:01:00,verb-position error,0,0.0492
L052,Q-REA-1-073,reading,dialogue,easy,64.841,1,1,0,3,2025-01-11T12:08:00,,0,0.0523
L052,Q-LIS-1-049,listening,chapter audio,easy,57.135,2,1,0,3,2025-01-11T12:00:00,,0,0.0554
L052,Q-VOC-1-026,vocabulary,articles,easy,10.351,2,0,0,3,2025-01-12T09:35:00,article-gender association error,0,0.0585
L052,Q-VOC-1-015,vocabulary,daily verbs,easy,9.518,2,1,0,3,2025-01-11T13:41:00,,0,0.0615
L052,Q-VOC-1-017,vocabulary,articles,easy,20.541,1,1,0,3,2025-01-10T10:46:00,,0,0.0646
L052,Q-REA-1-005,reading,dialogue,easy,30.834,4,0,1,3,2025-01-11T16:59:00,main-idea misinterpretation,0,0.0677
L052,Q-GRA-1-071,grammar,present perfect,easy,29.95,2,1,0,3,2025-01-11T15:55:00,,0,0.0708
L052,Q-GRA-2-070,grammar,present perfect,medium,30.674,1,1,0,3,2025-01-11T09:24:00,,0,0.0738
L052,Q-LIS-1-035,listening,chapter audio,easy,32.79,1,1,1,3,2025-01-10T12:25:00,,0,0.0769
L052,Q-REA-1-068,reading,short passage,easy,52.51,1,1,0,3,2025-01-10T15:33:00,,0,0.08
L052,Q-REA-1-005,reading,short passage,easy,56.858,2,0,1,4,2025-01-13T10:33:00,main-idea misinterpretation,1,0.0831
L052,Q-VOC-1-074,vocabulary,daily verbs,easy,13.806,1,1,0,4,2025-01-12T17:46:00,,0,0.0862
L052,Q-GRA-1-014,grammar,cases,easy,25.919,1,1,0,4,2025-01-14T15:18:00,,0,0.0892
L052,Q-GRA-2-042,grammar,present perfect,medium,32.615,1,1,0,4,2025-01-13T15:46:00,,0,0.0923
L052,Q-REA-1-019,reading,instructions,easy,35.05,2,1,0,4,2025-01-13T13:24:00,,0,0.0954
L052,Q-GRA-1-022,grammar,present perfect,easy,27.269,4,0,1,4,2025-01-12T12:53:00,case-marking error,0,0.0985
L052,Q-VOC-1-001,vocabulary,articles,easy,21.919,1,0,1,4,2025-01-13T11:10:00,vocabulary recall error,0,0.1015
L052,Q-REA-1-033,reading,detail retrieval,easy,49.591,1,1,1,4,2025-01-11T14:06:00,,0,0.1046
L052,Q-REA-2-016,reading,dialogue,medium,76.207,1,0,0,4,2025-01-13T15:37:00,instruction parsing error,0,0.1077
L052,Q-LIS-1-066,listening,slow dialogue,easy,37.97,2,0,0,4,2025-01-11T15:50:00,phoneme discrimination error,0,0.1108
L052,Q-GRA-1-025,grammar,cases,easy,34.634,1,1,0,4,2025-01-12T11:36:00,,0,0.1138
L052,Q-VOC-1-067,vocabulary,separable verbs,easy,22.36,1,1,0,4,2025-01-12T13:08:00,,0,0.1169
L052,Q-REA-2-015,reading,dialogue,medium,38.87,3,1,0,4,2025-01-12T17:56:00,,0,0.12
L052,Q-GRA-1-034,grammar,cases,easy,27.55,1,0,0,5,2025-01-14T15:08:00,case-marking error,0,0.1231
L052,Q-LIS-1-066,listening,slow dialogue,easy,39.581,4,0,0,5,2025-01-15T15:44:00,number misrecognition,1,0.1262
L052,Q-GRA-2-020,grammar,verb position,medium,26.949,1,0,0,5,2025-01-15T09:44:00,verb-position error,0,0.1292
L052,Q-LIS-2-062,listening,chapter audio,medium,39.155,1,1,0,5,2025-01-14T15:45:00,,0,0.1323
L052,Q-REA-2-059,reading,instructions,medium,35.803,1,1,0,5,2025-01-14T12:27:00,,0,0.1354
L052,Q-GRA-2-077,grammar,verb position,medium,24.249,1,1,0,5,2025-01-13T12:06:00,,0,0.1385
L052,Q-GRA-2-020,grammar,cases,medium,26.473,1,1,0,5,2025-01-14T13:51:00,,0,0.1415
L052,Q-LIS-1-034,listening,dictation,easy,54.08,1,1,0,5,2025-01-14T17:14:00,,0,0.1446
L052,Q-LIS-2-003,listening,dictation,medium,41.619,1,1,0,5,2025-01-16T10:10:00,,0,0.1477
L052,Q-REA-2-016,reading,dialogue,medium,45.52,4,0,1,5,2025-01-15T17:32:00,instruction parsing error,1,0.1508
L052,Q-VOC-1-001,vocabulary,articles,easy,24.896,1,0,0,5,2025-01-14T09:05:00,vocabulary recall error,1,0.1538
L052,Q-LIS-1-066,listening,numbers,easy,48.45,1,0,0,5,2025-01-15T17:27:00,dialogue detail omission,1,0.1569
L052,Q-VOC-1-022,vocabulary,articles,easy,14.872,1,1,1,6,2025-01-16T10:13:00,,0,0.16
L052,Q-LIS-2-050,listening,dictation,medium,29.464,5,0,0,6,2025-01-16T16:18:00,phoneme discrimination error,0,0.1631
L052,Q-REA-1-072,reading,instructions,easy,20.121,1,1,0,6,2025-01-17T10:52:00,,0,0.1662
L052,Q-REA-2-031,reading,short passage,medium,49.583,2,1,0,6,2025-01-18T17:38:00,,0,0.1692
L052,Q-LIS-2-050,listening,numbers,hard,42.09,1,0,1,6,2025-01-15T09:04:00,dialogue detail omission,1,0.1723
L052,Q-REA-1-051,reading,dialogue,easy,44.067,1,1,0,6,2025-01-17T13:17:00,,0,0.1754
L052,Q-LIS-2-050,listening,dictation,medium,33.522,2,0,1,6,2025-01-16T16:47:00,number misrecognition,1,0.1785
L052,Q-LIS-2-027,listening,dictation,medium,34.748,1,1,0,6,2025-01-17T11:48:00,,0,0.1815
L052,Q-GRA-2-079,grammar,present perfect,medium,24.856,2,1,0,7,2025-01-17T09:08:00,,0,0.1846
L052,Q-GRA-2-024,grammar,modal verbs,medium,27.444,1,1,0,7,2025-01-17T11:01:00,,0,0.1877
L052,Q-LIS-2-051,listening,numbers,medium,51.505,2,1,0,7,2025-01-18T16:23:00,,0,0.1908
L052,Q-LIS-2-037,listening,numbers,medium,38.408,3,1,0,7,2025-01-17T12:35:00,,0,0.1938
L052,Q-LIS-2-040,listening,slow dialogue,medium,46.609,2,0,0,7,2025-01-17T15:31:00,phoneme discrimination error,0,0.1969
L052,Q-LIS-1-058,listening,slow dialogue,easy,14.8,1,1,1,7,2025-01-19T17:07:00,,0,0.2
L052,Q-LIS-1-078,listening,slow dialogue,easy,41.403,1,1,0,7,2025-01-19T11:59:00,,0,0.2031
L052,Q-VOC-1-001,vocabulary,false friends,hard,16.061,1,0,0,7,2025-01-19T09:26:00,vocabulary recall error,1,0.2062
L052,Q-LIS-2-040,listening,slow dialogue,medium,40.335,3,0,0,7,2025-01-19T11:22:00,dialogue detail omission,1,0.2092
L052,Q-REA-2-062,reading,dialogue,medium,64.417,1,0,0,7,2025-01-20T14:13:00,detail retrieval error,0,0.2123
L052,Q-REA-2-055,reading,short passage,medium,37.065,2,1,0,7,2025-01-18T17:32:00,,0,0.2154
L052,Q-LIS-1-053,listening,slow dialogue,easy,48.903,1,1,0,7,2025-01-19T16:53:00,,0,0.2185
L052,Q-VOC-1-001,vocabulary,daily verbs,hard,17.298,1,0,0,8,2025-01-20T10:55:00,false-friend translation error,1,0.2215
L052,Q-GRA-2-020,grammar,cases,medium,21.478,2,0,0,8,2025-01-22T13:11:00,verb-position error,1,0.2246
L052,Q-LIS-2-051,listening,chapter audio,medium,56.747,1,1,0,8,2025-01-20T16:49:00,,0,0.2277
L052,Q-GRA-2-060,grammar,verb position,medium,32.324,1,0,0,8,2025-01-19T16:06:00,verb-position error,0,0.2308
L052,Q-GRA-2-008,grammar,verb position,medium,27.117,2,0,0,8,2025-01-20T12:43:00,verb-position error,0,0.2338
L052,Q-LIS-2-080,listening,dictation,medium,44.396,1,0,0,8,2025-01-20T10:49:00,dialogue detail omission,0,0.2369
L052,Q-LIS-2-008,listening,chapter audio,medium,36.343,1,1,0,8,2025-01-20T17:40:00,,0,0.24
L052,Q-REA-2-062,reading,detail retrieval,hard,82.483,3,0,1,8,2025-01-19T15:52:00,instruction parsing error,1,0.2431
L052,Q-LIS-2-080,listening,slow dialogue,medium,40.571,1,0,0,9,2025-01-20T17:36:00,dialogue detail omission,1,0.2462
